pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd,"PUMP / USDC",pumpswap,pump-fun,usd-coin,pump-fun,1501009488,above,single_subject:cg_mcap,13108245,187427976
BwV6k7ztMHtuNiXgZFtmVSbAkTpwdYpgiAMn4gYm6rg7,"PONS / SOL",pumpswap,,wrapped-solana,PONS,162116,below,single_subject:gt_fdv,12565484,0
HsWEFWxgvSKNoidPm73SFQWZpgCaaYPcX7N4JDue8tz6,"Claude / SOL",pumpswap,,wrapped-solana,Claude,1264,below,single_subject:gt_fdv,12489971,0
9vYRUfEcadTkWHc3r3BMm9pvNbbLYLW5Fw5kbLYMQh9n,"bluechip / SOL",pumpswap,,wrapped-solana,bluechip,1122052,below,single_subject:gt_fdv,12438553,0
BGqTsGFLfMcCzV9bCfG3i91bsp2i5x52yhLgfvQ6nNaa,"NVIDIA / SOL",pumpswap,,wrapped-solana,NVIDIA,3369017,below,single_subject:gt_fdv,12389501,0
3nsda6cqeKtfk7LKAQ87tACzQVmJXTW6RPwbdQzdG4xf,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,113467,below,single_subject:gt_fdv,11881721,0
3QYYvFWgSuGK8bbxMSAYkCqE8QfSuFtByagnZAuekia2,"USDT / SOL",humidifi,tether,wrapped-solana,,,above,both_quote,11775750,361376200
3tfxAsu2w2NgZozRrtdrHAmwiwJAvty2Qd9LEndnj9gV,"CME / SOL",pumpswap,,wrapped-solana,CME,872562,below,single_subject:gt_fdv,11465931,0
AfrddTGYwCVEQB1gxCAhR8i48o6qtxYqksdVkeLudEhg,"STONK / SOL",orca,stonk-3,wrapped-solana,stonk-3,252495796,above,single_subject:cg_mcap,11423612,159487700
9kRVshWrHpkK67mkdKmg4VHqWYWehBEyFsKMUbiCZPMb,"FLYBRAIN / SOL",pumpswap,,wrapped-solana,FLYBRAIN,120460,below,single_subject:gt_fdv,11419324,0
EbPkp6DGZ8mVzFHpRcAfQ1gUa5HyDaaMNCb1ibwsaEiE,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,2306536,below,single_subject:gt_fdv,11372002,0
GTHKH8s82ZR8GTSFZ1dUu6wfdxhy59wpMShxzG5zjiPm,"ZEC / USDC",orca,omnibridge-bridged-zcash-solana,usd-coin,omnibridge-bridged-zcash-solana,111643912,above,single_subject:cg_mcap,11368595,218875766
BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,"SOL / USDC",meteora,wrapped-solana,usd-coin,,,above,both_quote,11362673,234519585
AX5L1rRdc4Jf3jMddF84XVz17KHdvpYUHJK2dVowTgYW,"BREW / SOL",pumpswap,,wrapped-solana,BREW,3975,below,single_subject:gt_fdv,11319855,0
2TEL8J3YcfEZSETwQcRFemNvqQpPydixuYYDa6AwB724,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,3203742,below,single_subject:gt_fdv,11300131,0
C8oj6jTv4hC9HaKpQGCU57oCTK3KpkBD7NhwDWfSmvpe,"AI / SOL",pumpswap,,wrapped-solana,AI,1371284,below,single_subject:gt_fdv,11237141,0
7ak5ZZqZE19G2wyMatWPH8C9YYQ3cAZg9Kd3CXkemZij,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,728087,below,single_subject:gt_fdv,11205391,0
3JJRNmNg9XBGP3gy8mS939hh2MhmJbK4prqVFeZQxAho,"pisscoin / SOL",pumpswap,,wrapped-solana,pisscoin,136189,below,single_subject:gt_fdv,11156876,0
BnztueWcXv93mgW7yJe8WYpnCxpz34nujPhfjQT6SLu1,"MET / USDC",meteora-damm-v2,meteora,usd-coin,meteora,151334438,above,single_subject:cg_mcap,11094382,12147071
8TmyY6Z77WbXuRPJHcoomLi8ze5c8Dq6XYKhBBcyu6Hu,"XIAOMI / SOL",pumpswap,,wrapped-solana,XIAOMI,4296,below,single_subject:gt_fdv,11022691,0
5dhYayH9qvzNyCPoh2hKN8TJqumoGsWdyZ9UfPLXBfD9,"SOL / USD1",humidifi,wrapped-solana,usd1-wlfi,,,above,both_quote,10901984,183737653
5Uh1JMEqQcQj7c2LF3BGMRbxmhHBtnNJoRHzQiWoohGw,"RocketFrog / SOL",pumpswap,,wrapped-solana,RocketFrog,1335939,below,single_subject:gt_fdv,10790943,10794737
6UmmUiYoBjSrhakAobJw8BvkmJtDVxaeBtbt7rxWo1mg,"RAY / USDC",raydium,raydium,usd-coin,raydium,434793260,above,single_subject:cg_mcap,10724194,37710503
6truu3rZuiB9rKQg4VYC3Dt3QwV7DgwGqXrYUcrvnDDE,"SPYx / USDC",raydium-clmm,sp500-xstock,usd-coin,sp500-xstock,58599726,below,single_subject:cg_mcap,10514788,26877143
4C2dTLtJjseHHmE1nm4dJ9PVeX3d55aMjWMLc7T8Qgts,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,94532,below,single_subject:gt_fdv,10501555,0
BEvg6aGzSFU4swKR9MtPKiuxUeyCFJyv7RMLfw69DQJJ,"BinancTown / SOL",pumpswap,,wrapped-solana,BinancTown,114044,below,single_subject:gt_fdv,10484178,0
GBAkQkaWNXNcrcBWSai1a25YLaxWeyEkp7YRRnyQea2h,"FLYBRAIN / SOL",pumpswap,,wrapped-solana,FLYBRAIN,101321,below,single_subject:gt_fdv,10441844,0
Fnd5aR5qPwEJ9QGmeZn6wRmPTirQhuv9SR4Q5xC2896d,"FLAME / SOL",pumpswap,,wrapped-solana,FLAME,6244452,below,single_subject:gt_fdv,10361088,0
EarUZAVDLn2S1ZDcUDGcBhScM37ved4hxm1DUZPKeXP3,"RICH / SOL",pumpswap,,wrapped-solana,RICH,417289,below,single_subject:gt_fdv,10315734,0
F2cpXZzwEgSzqcpHGocGYKXRPGdSnGErhhfi7oeAgeAV,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,106765,below,single_subject:gt_fdv,10311800,0
DngviA4Du6qGNCUWiU8tec5HRJBAZAFuz8mWxTwPD22X,"GRND / SOL",pumpswap,,wrapped-solana,GRND,314612,below,single_subject:gt_fdv,10121493,0
CFWCgwYQTZWzfiBwe12XvqoUucWfhCHK7qyngw1L7Aum,"WENDY / SOL",pumpswap,,wrapped-solana,WENDY,627885,below,single_subject:gt_fdv,9631206,9631225
BwNJma5cJzn9jobrsc4d7UuWHekjai1B7oUdRzRnVqAM,"SOL / USDC",zerofi,wrapped-solana,usd-coin,,,above,both_quote,9621743,653200046
Fg9i1tfLH9tspQH2gkTZuP6G1NFZj9UksA1Wo3DKh4xe,"Stocklana / SOL",pumpswap,,wrapped-solana,Stocklana,101212,below,single_subject:gt_fdv,9521348,8066495
2VbbpMGZtpRL28vdotKZsCb7p6HnYKmXCHEvmZWP4xVi,"$1 / SOL",pumpswap,,wrapped-solana,$1,2321981,below,single_subject:gt_fdv,9490301,0
2dHf7d4TeHuRvjHqDhcUGrWH4GXcM888qXmBUpN54DJC,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,285630,below,single_subject:gt_fdv,9471104,0
9VaVgdReZVxmEZLv9kqorjcS2hyGMAU77wEMFu3G7FiL,"cbBTC / WBTC",manifest,coinbase-wrapped-btc,bitcoin,,,above,both_quote,9285479,68052537
7a8xxAJBELDo6P9dikSYctdw6ce8F4mWr3ahcAD8Ao49,"STONK / SPYx",raydium-clmm,stonk-3,sp500-xstock,sp500-xstock,58599726,below,min_cap_of_two:cg_mcap,9066992,47359368
7y5kdQAm9wQBiG98C5MdNiBFpk4UwFM48GcFyJg3XGvA,"FLAME / SOL",pumpswap,,wrapped-solana,FLAME,6472,below,single_subject:gt_fdv,8952005,0
65CQFn39Uf8YrCUypz1HypwgAqeqsAxDjU7BY5sbB3qF,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,1975253,below,single_subject:gt_fdv,8879260,0
2qC8ntt1jPmDDbx5VdTjEBPwuwMsaPiZrR2r4zw1pd2t,"binance / SOL",pumpswap,,wrapped-solana,binance,292087,below,single_subject:gt_fdv,8832360,0
7tNR3oa6WfBeeLk1CJztZvzuqKgat7mXAwzKYTHeeuXz,"RICH / SOL",meteora-damm-v2,,wrapped-solana,RICH,221919,below,single_subject:gt_fdv,8815153,0
4WkrNaVj2yJkJ3Dq1HWs8ooZ91WRAGAXUcjLMpsR439H,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,1626737,below,single_subject:gt_fdv,8757924,0
6e4ewHhGZrBMiSkKat7QCx28dytJdnYrobNXWrPL5WFN,"EMBER / USDC",meteora,embercurve,usd-coin,embercurve,28610324,below,single_subject:cg_mcap,8622238,239573
y2JZQpRtrEpMjB54okfxhq6ih6tiCS3nq4dfaZTHYX5,"LOOP / SOL",pumpswap,,wrapped-solana,LOOP,44,below,single_subject:gt_fdv,8555547,0
23XoPQqGw9WMsLoqTu8HMzJLD6RnXsufbKyWPLJywsCT,"USDT / USDC",byreal,tether,usd-coin,,,above,both_quote,8535759,227476251
6G1byFuMuSUoAQ2ddQzBdXPxFhozjeoXpAU7UTtpuoLT,"EMBER / SOL",meteora-damm-v2,,wrapped-solana,EMBER,41760,below,single_subject:gt_fdv,8350102,0
HMzvsEEmtzHhvZNw9uwbaG85HCTmFnkbhzUx16cy7ca3,"CATE / SOL",pumpswap,,wrapped-solana,CATE,45431759,below,single_subject:gt_mcap,8231743,275012664
3C5YE97HADPDxZehYq9Cis8AXr9aNyrUsczKzE1nDbW9,"TRUMP / USDC",meteora,official-trump,usd-coin,official-trump,543735848,above,single_subject:cg_mcap,8213525,373323346
G9arbvWobuuVPc5rYiANDjwj62bz22u5UbEU5jNeFQQq,"MCAT / SOL",pumpswap,,wrapped-solana,MCAT,219264,below,single_subject:gt_fdv,8147870,8155955
9y2dh1f879RTKthovKgDorZVqRqoQPtF5SeYxBhGfido,"共建 / SOL",meteora-damm-v2,,wrapped-solana,共建,104518,below,single_subject:gt_fdv,8116688,0
4jMvo3cn1YZwjEmD6wo9UkxwmAfgq5uD66SuUDXgH5V6,"EMBER / SOL",meteora-damm-v2,,wrapped-solana,EMBER,137082,below,single_subject:gt_fdv,8080667,0
6gEnyFWRqyuXmHzAhuVFDUERm2BAkdrDu8SwTQo4uXUH,"STONK / SOL",pumpswap,,wrapped-solana,STONK,27078,below,single_subject:gt_fdv,7994396,8002651
9436HmZbVwX4RuW7JeprYFvUC7Z8YUhWSkZ9iERJ1uzh,"ZENCAT / SOL",pumpswap,,wrapped-solana,ZENCAT,10121,below,single_subject:gt_fdv,7980242,8001235
FxZmVtWz58bNjDrciTmm8mnuPHgvWmDjeXwQQnXfVMZw,"MARIO / SOL",pumpswap,,wrapped-solana,MARIO,681021,below,single_subject:gt_fdv,7974714,7974714
3k5DEJs3qpUaqKyEUTf4PXt1FSRLESJHMJt8F4BsV54n,"armani / SOL",pumpswap,,wrapped-solana,armani,1636185,below,single_subject:gt_fdv,7902839,0
WjZdr29TKCax56DuvDspZ8QZVDGpYar1CE7zSJds3ah,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,17888,below,single_subject:gt_fdv,7781297,0
CeaZcxBNLpJWtxzt58qQmfMBtJY8pQLvursXTJYGQpbN,"cbBTC / SOL",orca,coinbase-wrapped-btc,wrapped-solana,,,above,both_quote,7780074,194867157
54Vp27uLaw4wNLo5n7r4fcC6zLamoQc28xBARjss4EUJ,"ANTFUN / USDT",meteora,antfun,tether,antfun,147362624,above,single_subject:cg_mcap,7771766,168721150
8hw7JrJEkxP7Wo28EvbD7py2TRcdSSqFbzMLFCqCDMWF,"光源 / SOL",pumpswap,,wrapped-solana,光源,2216,below,single_subject:gt_fdv,7770732,7770732
4ba9bguTo7HbXFopJHaNMh8iAyApFpyQPgoufj3cSnyt,"USD1 / USDC",manifest,usd1-wlfi,usd-coin,,,above,both_quote,7722640,181475384
9pm8aTzGT3DieCw6XVveBU7hGWTxAswN2UYZdAeZCmp,"XBT / SOL",pumpswap,,wrapped-solana,XBT,274137,below,single_subject:gt_fdv,7569442,0
AVs9TA4nWDzfPJE9gGVNJMVhcQy3V9PGazuz33BfG2RA,"RAY / SOL",raydium,raydium,wrapped-solana,raydium,434793260,above,single_subject:cg_mcap,7558601,23902756
DYND5dCUAxtzdrPUV3R9P85ctv5hGix2SDbvDEQqkYJt,"PONS / SOL",pumpswap,,wrapped-solana,PONS,124905,below,single_subject:gt_fdv,7496187,0
B5EwJVDuAauzUEEdwvbuXzbFFgEYnUqqS37TUM1c4PQA,"WBTC / SOL",orca,bitcoin,wrapped-solana,,,above,both_quote,7468232,69054675
8WFduUYU7iX94E3ZMejpTXi5TadKh9j5qp5ez5uSBJwa,"ZEC / USDC",humidifi,omnibridge-bridged-zcash-solana,usd-coin,omnibridge-bridged-zcash-solana,111643912,above,single_subject:cg_mcap,7371242,114690304
UGf8K2TjmUTrhtzNLJAvRCTSuiLxXEqYCuFdtex27cS,"币安城 / SOL",pumpswap,,wrapped-solana,币安城,16865,below,single_subject:gt_fdv,7362478,0
Cb7ZRgPLhji3Th7htXyKEqbXvNjPpeTvckXuWakBUhXu,"baton / PUMP",pumpswap,baton-3,pump-fun,baton-3,3284412,below,min_cap_of_two:cg_mcap,7225807,24351142
2mXVsH2yXdmzbdPHNYSbzKxWUkMHMxcWiNifyCC4TkVD,"BREW / SOL",pumpswap,,wrapped-solana,BREW,32079,below,single_subject:gt_fdv,7105307,0
HjZzizonp5pyitP28jpB96K52fAMsxUBHtoQtMN4bMoX,"LOOP / SOL",pumpswap,,wrapped-solana,LOOP,1550283,below,single_subject:gt_fdv,7099876,0
GSk9VQJNXXSU8AwveyYWdZZu3PsNxFeEn25X9krsMtHD,"AMZN / SOL",pumpswap,,wrapped-solana,AMZN,2154603,below,single_subject:gt_fdv,7021414,0
8i8TxZtTnSsE1qPVoD9mLmpR1PJmSqWaQc3WUFB7amwr,"COKE / SOL",pumpswap,,wrapped-solana,COKE,5875297,below,single_subject:gt_fdv,7016354,0
88xsifwb2QbZL2NbnfmvqyaM48nmNK8aTookQBDESXKm,"OpenAI / SOL",pumpswap,,wrapped-solana,OpenAI,1017926,below,single_subject:gt_fdv,6988021,0
51K9HY7eUZxMwfQyaHNHKoK9gfAjHRE88GrQrWvZk2JJ,"LOOP / SOL",pumpswap,,wrapped-solana,LOOP,1555344,below,single_subject:gt_fdv,6979010,0
JCkw1hNe7GZ4KuLtcPGuQJdNJ4Bofb13eHSw25632b7u,"MrBeast / SOL",pumpswap,,wrapped-solana,MrBeast,391598,below,single_subject:gt_fdv,6941700,0
BUVzsLLLG7GWoyJVoU31pXiBveazA6GXTavZ9VD3CwS9,"STONK / KNOTS",raydium,stonk-3,knots,knots,44053288,below,min_cap_of_two:cg_mcap,6829447,19275423
FE34GNFeuqarH6zZUtnyhMbfnPCfvm8VAc17yCnbMYZV,"MARIO / SOL",pumpswap,,wrapped-solana,MARIO,18632,below,single_subject:gt_fdv,6823949,6826409
9x9uce3ZcRH37BkJEgGfUcoT83FJAtbevH7NQcR67M14,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,1507906,below,single_subject:gt_fdv,6666373,0
4eoZp8pRWDMhHH5AouGMhBXtEf8T7qfRz3xLp5YtDey7,"Flyhard / SOL",pumpswap,,wrapped-solana,Flyhard,8335892,below,single_subject:gt_fdv,6495460,0
9xtRpqA8qNTvEMyQGqhoyRHfL7cjVHnCwXGYvMG6E6QX,"PEG / SOL",pumpswap,,wrapped-solana,PEG,67894,below,single_subject:gt_fdv,6486369,0
4RUetLnHdF7ydLp7jVyYJvkczNnWofB4gjYx5SV4qr1k,"RIDE / SOL",pumpswap,,wrapped-solana,RIDE,1270010,below,single_subject:gt_fdv,6444924,6444924
ABRzQHWKjigtJxxwg5z1EAtxDDyAZMPTrGxeQUjTudQB,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,1385239,below,single_subject:gt_fdv,6442753,0
GuPbekwP9MqB23CghhiMQZTaigPdUJooovo1neCErhM8,"ZCAT / SOL",meteora,anonymous-cat,wrapped-solana,anonymous-cat,88534314,below,single_subject:cg_mcap,6388884,20101606
7ubS3GccjhQY99AYNKXjNJqnXjaokEdfdV915xnCb96r,"cbBTC / USDC",meteora,coinbase-wrapped-btc,usd-coin,,,above,both_quote,6386505,137424537
AFdizLL2M716aPcV8gu4azEL3JxFpT7wWFgjVwNU3RNm,"RUSH / USDC",orca,,usd-coin,RUSH,3037476,below,single_subject:gt_fdv,6316421,5507332
4QU2NpRaqmKMvPSwVKQDeW4V6JFEKJdkzbzdauumD9qN,"SOL / USDC",pancakeswap-v3-solana,wrapped-solana,usd-coin,,,above,both_quote,6313451,116184026
FNDmzCLXu9DFX3cc8eNsopscn21tW4FpUgW3v2qFpQLN,"欠条-什么都没有 / SOL",pumpswap,,wrapped-solana,欠条-什么都没有,269325,below,single_subject:gt_fdv,3452175,13303785
6bDKazs2iSXfyrPxRQYLXdnsBnr748LamRbR9LTS7Tuk,"币安城 / SOL",meteora-damm-v2,,wrapped-solana,币安城,38526,below,single_subject:gt_fdv,6244786,0
D5yhQEbpcoKsq1fk5g6n4QF74RTy3pUenHd2SmXx6nSo,"world / SOL",pumpswap,,wrapped-solana,world,506568,below,single_subject:gt_fdv,6211697,6222112
23B6d3FvDu2eiZxyBLgWdm2W2vn1bdRwJTR6NCfQpxGE,"FLAME / EMBER",meteora-damm-v2,,embercurve,FLAME,1814918,below,min_cap_of_two:gt_fdv,6068969,0
H2rfpA2P4aZKtHoMx5A5HF127ShBKGpGfJc3y6C7VHLw,"+ / SOL",meteora-damm-v2,,wrapped-solana,+,77865,below,single_subject:gt_fdv,6007678,0
2NA8VjGbiCBFeStp9GGzVWR8HTini4eDtx6KC4Nh6jHf,"FLYBRAIN / SOL",pumpswap,,wrapped-solana,FLYBRAIN,93626,below,single_subject:gt_fdv,6005108,0
Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,"USELESS / SOL",raydium,useless-3,wrapped-solana,useless-3,239581692,above,single_subject:cg_mcap,5793252,137177654
987VwvJZ5FRjWCY9ZwC2tRUGL8FbMT1aF4pUrT7XjPjD,"RAYCAT / RAY",raydium-clmm,raydium-cat,raydium,raydium-cat,13421649,below,min_cap_of_two:cg_mcap,5723720,11777634
6NZN21bT8MLk3nCg9YhcbJCBmNnvJiJzLfLedpDKKMZ5,"MACRO / SOL",pumpswap,,wrapped-solana,MACRO,754624,below,single_subject:gt_fdv,5676748,5679943
HZQE5svnUhSAwVHk7ezi7uJWbs4psxPBXG85mLWUef3J,"MOLLY / SOL",pumpswap,,wrapped-solana,MOLLY,6639,below,single_subject:gt_fdv,5609253,0
G4G5SzkbLFMhoSgHiQNeyJFt75sSDsL1rD8LVyT5xZbU,"STONK / USDC",raydium-clmm,stonk-3,usd-coin,stonk-3,252495796,above,single_subject:cg_mcap,5599581,8095672
3442642LBstHcs35ndFQEjhn6tS9JLnxFtzt6GXhPcwM,"baton / SOL",pumpswap,,wrapped-solana,baton,657030,below,single_subject:gt_fdv,5575365,5577258
H11Y55Dc3wKLRHbbMZYq21rwvB8A9PyXCmpjK9zuiEaR,"GRND / SOL",pumpswap,,wrapped-solana,GRND,1385238,below,single_subject:gt_fdv,5567195,0
DJtpx9VjeLBM4CXxYSegSJQiXK48vsjjHyeFQyVZkg8Z,"UPONLY / SOL",pumpswap,,wrapped-solana,UPONLY,4,below,single_subject:gt_fdv,5535461,25352764
HsLT8MXu9AyER1KxQtbgCouHCcc62th9A6uZs9oA9Tn3,"TIKTOK / SOL",pumpswap,,wrapped-solana,TIKTOK,829960,below,single_subject:gt_fdv,5514638,3541547
B6BFEcBUe63DUJxhzEcAWe3yyh9cx9RRohe6W7auF9nx,"STONK / SOL",pumpswap,,wrapped-solana,STONK,144289,below,single_subject:gt_fdv,5485873,0
8eybKAvjKJryVweQLg8SRgwUfdP7wHYJ5yyqgfE82DQA,"ZEC / SOL",meteora,omnibridge-bridged-zcash-solana,wrapped-solana,omnibridge-bridged-zcash-solana,111643912,above,single_subject:cg_mcap,5480498,62125415
AKZJ579DCcnXPxiW78ZAEcVkUwzwjTU57uTJhKUYgunR,"AMZN / SOL",pumpswap,,wrapped-solana,AMZN,137950,below,single_subject:gt_fdv,5346658,0
9aFMrWHLGvR2ngrrADo2277zY1fAhTcSPijjag59GScb,"STONK / SOL",pumpswap,,wrapped-solana,STONK,116767,below,single_subject:gt_fdv,5235975,0
6M2D5xuYxujWXrKNon4eA5k2dXPptaaFHgcQykMcTMw3,"Claude / SOL",pumpswap,,wrapped-solana,Claude,551772,below,single_subject:gt_fdv,5212563,5212563
X2Wn9Day8AN74DuqnkmjzE23GGznk4abtuR4VXz8pxC,"FLYBRAIN / SOL",meteora-damm-v2,,wrapped-solana,FLYBRAIN,82527,below,single_subject:gt_fdv,5201139,0
3X8Fu98pi6uyVJRLxZJX8jeTTabd7Zmudw3fnuQxX2D1,"Microhood / SOL",meteora-damm-v2,,wrapped-solana,Microhood,169916,below,single_subject:gt_fdv,5123304,0
6uAYVgYQErjA9wLxkTPkogDPNgykkiaYNX1Lb1xnAFPo,"RIDE / SOL",pumpswap,,wrapped-solana,RIDE,14472,below,single_subject:gt_fdv,5044826,5044826
7A2he8uMY9HTmnd47JwFs1CC2iKL19g6GEFmiwFYuUGC,"JupUSD / USDT",manifest,jupusd,tether,jupusd,46757003,below,single_subject:cg_mcap,5012710,154386998
93CarQ8SqZEQaFK1jQVdvCi749m3s8LAqXGVJv6Rz72t,"LUCKY99 / ANTFUN",meteora-damm-v2,,antfun,LUCKY99,3839416,below,min_cap_of_two:gt_fdv,153713,12735231
AJJxmAV2C2WTHVHD4FEP71Vt8Rdu5day1v4Pr1FJPXEy,"BG / ANTFUN",meteora-damm-v2,,antfun,BG,933713,below,min_cap_of_two:gt_fdv,151306,3563491
9p3aRWnbu5vAmHXvsToMGfwmbkTJSwGr5G5xxSxmkB8N,"ANTFUN / USDT",meteora,antfun,tether,antfun,147362624,above,single_subject:cg_mcap,144838,4445680
A6BkiDaFm1mjYDWjkXE5G1AtzxUsY1w2vfCtLYxswPsm,"WHX / ANTFUN",meteora-damm-v2,,antfun,WHX,17910709,below,min_cap_of_two:gt_fdv,58092,2260666
6qz7THwQvcjF3HyDGLuKaLBUk6EyJKeZXZMWLAeiwfjd,"BP / USDC",meteora,backpack,usd-coin,backpack,136546843,above,single_subject:cg_mcap,2610589,31122057
CW5jBQCAw9btDETXs2hZsDUNHYAaXpx9mgKfzYimsebh,"🎒 / BP",raydium,,backpack,🎒,2135933,below,min_cap_of_two:gt_fdv,909171,10428639
722FSSdCzNEsn3kyeXTX9qxVMnq2n3oYJ16EwaZ6QKP3,"BoB / BP",raydium,,backpack,BoB,28733,below,min_cap_of_two:gt_fdv,608918,0
8Do7o9RKxRa67xwKRsVtm3GFHMvhKgE5xygk83dRePU9,"BP / USDC",raydium-clmm,backpack,usd-coin,backpack,136546843,above,single_subject:cg_mcap,423248,1648110
APMCZRS9hatjUyiuPCt2kfTf1ZW6pmVdxQtaTSfqYLQj,"BP / SOL",meteora,backpack,wrapped-solana,backpack,136546843,above,single_subject:cg_mcap,287172,2167455
8sUwpdZjaBEAsY3488QqZq9xARvzg75mPEhsqUkccrgE,"BOB / BP",raydium,,backpack,BOB,62226,below,min_cap_of_two:gt_fdv,208693,0
8x6R5zLL41N41aM3NSgTZAD3ys2YZSHsDLuiq9Dkh3Mw,"BP / SOL",pancakeswap-v3-solana,backpack,wrapped-solana,backpack,136546843,above,single_subject:cg_mcap,169520,1034858
8E1HX895Xey8kYRkb8GdcvhFXzvgZRvVsReryDDYWQXC,"FOCKIT / BP",raydium,,backpack,FOCKIT,5882,below,min_cap_of_two:gt_fdv,83314,73516
EKUfnqp6EPST6Su42P959kWkJyKHMQ1h1Dp2tSUETQSE,"BPCAT / BP",raydium,,backpack,BPCAT,42790,below,min_cap_of_two:gt_fdv,40428,196441
5zpyutJu9ee6jFymDGoK7F6S5Kczqtc9FomP3ueKuyA9,"Bonk / SOL",orca,bonk,wrapped-solana,bonk,243475459,above,single_subject:cg_mcap,473036,7306512
BqnpCdDLPV2pFdAaLnVidmn3G93RP2p5oRdGEY2sJGez,"Bonk / SOL",orca,bonk,wrapped-solana,bonk,243475459,above,single_subject:cg_mcap,347477,653860
J3mYtDcE3cbZa2F1ZTGhAR6ZkufrNNRxQo1WihaEzmig,"Bonkers / Bonk",raydium,,bonk,Bonkers,4299,below,min_cap_of_two:gt_fdv,88001,0
42oVM8tFLpR3p8NacZPuYVWtkTduDmigvjm8ZrY6JnJb,"BONKCAT / Bonk",raydium,,bonk,BONKCAT,33471,below,min_cap_of_two:gt_fdv,55883,118666
3UwfrdLTpAjxTRni1boc5HUWe6hzc4HgE5yLdvEp2Noc,"Bonk / USDC",raydium-clmm,bonk,usd-coin,bonk,243475459,above,single_subject:cg_mcap,51005,2131689
5Dp922oSaj9rdLHTxZzq1B7QV7KmwY7U7K1JNCRhc45J,"Bonk / USDC",zerofi,bonk,usd-coin,bonk,243475459,above,single_subject:cg_mcap,40040,2103581
9v6FrBsSzcEzjPRt4wnFLecUTFiBMst6TeyrBxFBfKUY,"Bonk / Balltze",raydium,bonk,,Balltze,29525,below,min_cap_of_two:gt_fdv,30666,168197
HnhpJPJgBG2KwniMTNW8cVBHvk1hFog3RC3kjnyc23tD,"CARDS / USDC",raydium-clmm,collector-crypt,usd-coin,collector-crypt,120347812,above,single_subject:cg_mcap,2464189,65387967
2N1KNuLSt167P6p9P8HYcisTvTTv4vYTM8QJBbtv1xYU,"CARDS / USDC",meteora,collector-crypt,usd-coin,collector-crypt,120347812,above,single_subject:cg_mcap,639516,11956103
F3DAAusn8mob9swWaX4ehaRrhi2Q3XJScKkuUpXdvn2i,"CARDS / USDC",raydium-clmm,collector-crypt,usd-coin,collector-crypt,120347812,above,single_subject:cg_mcap,446531,8721094
F9rhgos99z63YSZ8u3vXJAZpsLAHVRK5yALTaiFPk1FW,"Quagsire / CARDS",raydium,,collector-crypt,Quagsire,426195,below,min_cap_of_two:gt_fdv,433912,1592587
4Zc9R8CrSZs63DWS9LPpHbxdf9aHBbX7WZhd4NjoRne7,"THEHOBBY / CARDS",raydium,,collector-crypt,THEHOBBY,18676,below,min_cap_of_two:gt_fdv,392361,0
JCWhn7o8Lrj8Sf5c6caWngksVD2zb9eMEbQS4z619kFB,"CARDS / SOL",meteora,collector-crypt,wrapped-solana,collector-crypt,120347812,above,single_subject:cg_mcap,271972,2170019
AFdqSDh8refsZyDw2JNEPjGTVx7xJGdV3hwpWiQngFYi,"POKEMON / CARDS",raydium,,collector-crypt,POKEMON,608540,below,min_cap_of_two:gt_fdv,194650,3574802
8RygrVPUsJuAZgcvp9ZupSK8aKJ4FVsb7uhMeHT7kAvG,"TOGE / CARDS",raydium,,collector-crypt,TOGE,10918,below,min_cap_of_two:gt_fdv,100522,0
HaPL2exQVszSCiwipbaAAA8USbWZsuRKm9gV1So1kLhe,"CARDS / PSA10",raydium,collector-crypt,,PSA10,7268,below,min_cap_of_two:gt_fdv,82770,65537
HnVGW5PRrpivGXJoZGsM5zL2XQo8E9W78Ms8gnW1mZCB,"CARDS / USDC",orca,collector-crypt,usd-coin,collector-crypt,120347812,above,single_subject:cg_mcap,46060,101132
EP2ib6dYdEeqD8MfE2ezHCxX3kP3K2eLKkirfPm5eyMx,"$WIF / SOL",raydium,dogwifcoin,wrapped-solana,dogwifcoin,195420515,above,single_subject:cg_mcap,352137,19240626
D6NdKrKNQPmRZCCnG1GqXtF7MMoHB7qR6GU5TkG59Qz1,"$WIF / SOL",orca,dogwifcoin,wrapped-solana,dogwifcoin,195420515,above,single_subject:cg_mcap,144185,5387622
