pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0x960ea3e3c7fb317332d990873d354e18d7645590,"USDT / WBTC / WETH",curve_arbitrum,usdt0,arbitrum-bridged-wbtc-arbitrum-one,usdt0,183407439858,above,single_subject:cg_mcap,95144,574104
0xbfca4230115de8341f3a3d5e8845ffb3337b2be3,"PENDLE / WETH",camelot,pendle,weth,pendle,338879587,above,single_subject:cg_mcap,103303,3626311
0xb08a8794a5d3ccca3725d92964696858d3201909,"PENDLE / WETH 0.05%",uniswap_v3_arbitrum,pendle,weth,pendle,338879587,above,single_subject:cg_mcap,98319,3244745
0x7cf803e8d82a50504180f417b8bc7a493c0a0503,"USDC / DAI 0.01%",uniswap_v3_arbitrum,usd-coin,makerdao-arbitrum-bridged-dai-arbitrum-one,makerdao-arbitrum-bridged-dai-arbitrum-one,4584030408,above,single_subject:cg_mcap,95532,3437427
0x804cbb88a0e990a889e8bb5d5acd3302d33cc9e0,"IODIG / USDT",sushiswap_arbitrum,,usdt0,IODIG,711700,below,min_cap_of_two:gt_fdv,89468,0
0x7e928afb59f5de9d2f4d162f754c6eb40c88aa8e,"USDC / USDT 0.01%",pancakeswap-v3-arbitrum,usd-coin,usdt0,usdt0,183407439858,above,single_subject:cg_mcap,79018,4323822
0xa1b666d3158f109dc6756dcba38cc8980197de8b,"WETH / USDC 0.1%",balancer_arbitrum,weth,usd-coin,,,above,both_quote,75539,634943
0xa978cc348a0b5de8bd564a1d8fe437787fd12664,"waArbUSDCn / EURe 0.15%",balancer-v3-arbitrum,wrapped-aave-arbitrum-usdcn,monerium-eur-money-2,wrapped-aave-arbitrum-usdcn,290464,below,min_cap_of_two:cg_mcap,82615,1931223
0xe5cf22ee4988d54141b77050967e1052bd9c7f7a,"MOR / WETH 0.3%",uniswap_v3_arbitrum,morpheusai,weth,morpheusai,16308783,below,single_subject:cg_mcap,80266,554701
0xbbf3209130df7d19356d72eb8a193e2d9ec5c234,"ANIME / WETH 0.3%",uniswap_v3_arbitrum,anime,weth,anime,16898508,below,single_subject:cg_mcap,79010,55044
0x689c96ceab93f5e131631d225d75dea3fd37747e,"ARB / WBTC 0.3%",uniswap_v3_arbitrum,arbitrum,arbitrum-bridged-wbtc-arbitrum-one,arbitrum,1015356991,above,single_subject:cg_mcap,77780,53069157
0xb2d0b9fc11381130897f50656a9705bb6fdeb9d9,"NOLA / WETH 1%",uniswap_v3_arbitrum,,weth,NOLA,280719,below,single_subject:gt_fdv,73659,1525814
