pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,"USDT / WBTC / WETH",curve,tether,wrapped-bitcoin,,,above,both_quote,645737,2054583
0x635ef0056a597d13863b73825cca297236578595,"GHO / crvUSD",curve,gho,crvusd,,,above,both_quote,657567,10963542
0x63bb22f47c7ede6578a25c873e77eb782ec8e4c19778e36ce64d37877b5bd1e7,"USDe / USDT 0.005%",uniswap-v4-ethereum,ethena-usde,tether,,,above,both_quote,627689,56669741
0xcd019866bb9876e0c3f135bc5fe856a0566d490c1b2fcca97e8205ee25048e6f,"AAVE / UNI 0.3%",uniswap-v4-ethereum,aave,uniswap,aave,1939182245,above,min_cap_of_two:cg_mcap,626381,25634111
0x3470447f3cecffac709d3e783a307790b0208d60,"UNI / USDT 0.3%",uniswap_v3,uniswap,tether,uniswap,3832651681,above,single_subject:cg_mcap,624356,26344009
0x7486ff76f69872d27b22dada4078bd55b36a5324,"WBTC / WETH 0.3%",sushiswap-v3-ethereum,wrapped-bitcoin,weth,,,above,both_quote,607128,7829269
0x67920a8ead64624b2abebbcd7baa8e203ba1c827ffc77dd317bff34a3bd44d15,"pARGONAUT / ETH 0.3%",uniswap-v4-ethereum,,ethereum,pARGONAUT,168936,below,single_subject:gt_fdv,605308,0
0x553e9c493678d8606d6a5ba284643db2110df823,"rETH / WETH 0.01%",uniswap_v3,rocket-pool-eth,weth,,,above,both_quote,594640,20487420
0xf6e8088529094bc485561fa2a03e3d19c9a60f5d99a997e8fe16ab4ca2db277a,"DAI / USDT 0.007%",uniswap-v4-ethereum,dai,tether,,,above,both_quote,588438,33251078
0xc4b16a3c5140c67c587ef300a22b580d02fdf1d782354a4f811ee6db8e3fe226,"syBTC / cbBTC 0.01%",uniswap-v4-ethereum,sybtc,coinbase-wrapped-btc,sybtc,0,below,single_subject:cg_mcap,588176,6933723
0xe080027bd47353b5d1639772b4a75e9ed3658a0d,"osETH / rETH",curve,stakewise-v3-oseth,rocket-pool-eth,stakewise-v3-oseth,406511961,above,single_subject:cg_mcap,577012,5904547
0xc522a6606bba746d7960404f22a3db936b6f4f50,"reUSD / scrvUSD",curve,resupply-usd,savings-crvusd,savings-crvusd,15896680,below,min_cap_of_two:cg_mcap,574934,39078999
0x6d074d42d50399581cc3d303b8024000a7897290,"EUROC / EURCV 0.01%",uniswap_v3,euro-coin,societe-generale-forge-eurcv,,,above,both_quote,571738,15599067
0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,"DAI / USDT 0.01%",uniswap_v3,dai,tether,,,above,both_quote,567989,63489391
0xefc6516323fbd28e80b85a497b65a86243a54b3e,"BOLD / USDC",curve,liquity-bold-2,usd-coin,liquity-bold-2,34166896,below,single_subject:cg_mcap,567947,14418774
