pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0x69bfaf19c9f377bb306a89aed9f6b07e2c1a8d9a,"USDG / WETH 0.05%",uniswap-v3-robinhood,global-dollar,weth,,,above,both_quote,25143862,412721637
0xed50bdeea8adc232f159486192a4157281d722ff,"PONS / WETH 0.3%",uniswap-v3-robinhood,pons,weth,pons,434746446,above,single_subject:cg_mcap,22562044,444355453
0x6f638b29e275cab8f584df0a4c6a045922217aed8747f2459eedb034abb31ac7,"FLYBRAIN / GOOGL",pons-v2-dex,flybrain,alphabet-class-a-robinhood-tokenized-stock,alphabet-class-a-robinhood-tokenized-stock,5264263,below,min_cap_of_two:cg_mcap,22343623,4343315
0xe2b46c905e12ab8e2f864e4821a4325884c1b126,"GME / USDG 0.05%",uniswap-v3-robinhood,gamestop-robinhood-tokenized-stock,global-dollar,gamestop-robinhood-tokenized-stock,3324705,below,single_subject:cg_mcap,18655781,142997658
0x7accaeb3d245292298b8b3eb413698e709780fb67318d0d723d597de9629dfc3,"WETH / USDG",uniswap-v4-robinhood,ethereum,global-dollar,,,above,both_quote,17395450,9257172
0xddcbba3666f578e3f09516f21ff85bfee859ab5e,"SPY / WETH 0.05%",uniswap-v3-robinhood,spdr-s-p-500-etf-trust-robinhood-tokenized-stock,weth,spdr-s-p-500-etf-trust-robinhood-tokenized-stock,25130414,below,single_subject:cg_mcap,13759502,202845306
0x749bd3291f9297be7e1782d4a57bbf9d7f6a5e6c,"Nvidia / WETH",uniswap-v2-robinhood,,weth,Nvidia,3651132,below,single_subject:gt_fdv,13177515,673361
0xc3c9f0171490ef0f4536fe493f3b0ebb5ee0cb5e,"SPCX / WETH 0.05%",uniswap-v3-robinhood,spacex-robinhood-tokenized-stock,weth,spacex-robinhood-tokenized-stock,10777747,below,single_subject:cg_mcap,12759539,61425937
0x7aebd80541bfaaf23dbb6e99ce13d4d31c1a84c91414f971eadbff7db5f85995,"AI / USDG 0.23%",uniswap-v4-robinhood,artificial-inu-3,global-dollar,artificial-inu-3,264751592,above,single_subject:cg_mcap,12240709,89278899
0xd42a491087a15e5afd51feb3606066cc152d2b09,"CASHCAT / WETH 0.3%",uniswap-v3-robinhood,cash-cat,weth,cash-cat,177010878,above,single_subject:cg_mcap,11288775,505138570
0xc40d3cac54f587debdcef3887912767656255c9b04f3914ffa70e01370e046f8,"HOOD / WETH",uniswap-v4-robinhood,greenhood,ethereum,greenhood,54837604,below,single_subject:cg_mcap,10792255,54678867
0x255cce38af51f693038110410f0c3d111698945eb5f9aec414af11ec9b9bcf44,"RIDE / RIVN",pons-v2-dex,rhivian,rivian-automotive-robinhood-tokenized-stock,rhivian,151328,below,min_cap_of_two:cg_mcap,10775854,14233958
0xd275d10af9a9f70f9cbb041e9414605947755353,"Orus / WETH",uniswap-v2-robinhood,,weth,Orus,21,below,single_subject:gt_fdv,10555396,1018131
0x5c0eaa89799f7b76606f4ff66c92a2654d178927,"GOOGL / USDG 0.01%",ramses-v3-robinhood,alphabet-class-a-robinhood-tokenized-stock,global-dollar,alphabet-class-a-robinhood-tokenized-stock,5264263,below,single_subject:cg_mcap,10292337,944666
0x3b0cbf0603ecc67b5fc9bb4fbb6ac9e08d3b2f406b63d1662a36063a7fe5e866,"WETH / USDG 0.009%",uniswap-v4-robinhood,ethereum,global-dollar,,,above,both_quote,9857453,71202778
0xd4ecb79fdc521d7725d22b33ed43cb4e47aa96bfad76aa29577e3151f723ac5e,"GOOGL / USDG 0.3%",uniswap-v4-robinhood,alphabet-class-a-robinhood-tokenized-stock,global-dollar,alphabet-class-a-robinhood-tokenized-stock,5264263,below,single_subject:cg_mcap,9404897,10826182
0x8068ab043efd411b87506c41be1add38faaf18c0af0016c663ca92feff0b8159,"WETH / USDG",orvex-v4,weth,global-dollar,,,above,both_quote,9352815,173822895
0x62ab521f71431f78ac374cdbadc6cda3c8916b6c,"NVDA / WETH 0.05%",uniswap-v3-robinhood,nvidia-robinhood-tokenized-stock,weth,nvidia-robinhood-tokenized-stock,19889480,below,single_subject:cg_mcap,9182925,75846452
0xbf9d7204409913120e7feec3a0da935392e560c383665addc84a59501ed8a920,"STONKFLY / WETH",pons-v2-dex,,ethereum,STONKFLY,14447,below,single_subject:gt_fdv,8845396,8829559
0x7a92902c08235b8f458790c8ece80632c93110c27e4cb283ac2e5da1e66f88b5,"WETH / USDG",uniswap-v4-robinhood,ethereum,global-dollar,,,above,both_quote,8691357,12427690
0x29a424ad09382763fb034cfea00fcb4f0804dcaaedfb849c668957aadbd194c7,"FLY / GOOGL",pons-v2-dex,flycoin-2,alphabet-class-a-robinhood-tokenized-stock,flycoin-2,176698,below,min_cap_of_two:cg_fdv,8202469,10002926
0xb30a75b200d98a600a3766869344928e35823e23,"RIVN / USDG 1%",uniswap-v3-robinhood,rivian-automotive-robinhood-tokenized-stock,global-dollar,rivian-automotive-robinhood-tokenized-stock,627436,below,single_subject:cg_mcap,8025697,12548681
0xc4a21f9d6485fc5893dd4a491b320a83daf4da1d,"AI / WETH 1%",uniswap-v3-robinhood,artificial-inu-3,weth,artificial-inu-3,264751592,above,single_subject:cg_mcap,7963152,205117683
0xb2a6ad51b3ea3cdc8d3508cca147a43471382e53,"WETH / USDG 0.01%",giga-v3,weth,global-dollar,,,above,both_quote,7877306,258250756
0x588b0785f50063260003b7790c42f1ef74902746,"JUGGERNAUT / WETH 1%",uniswap-v3-robinhood,the-juggernaut,weth,the-juggernaut,11888089,below,single_subject:cg_mcap,7544701,62547184
0x38453c115607463ac284820ce959831042f3df4e,"SPY / USDG 0.01%",ramses-v3-robinhood,spdr-s-p-500-etf-trust-robinhood-tokenized-stock,global-dollar,spdr-s-p-500-etf-trust-robinhood-tokenized-stock,25130414,below,single_subject:cg_mcap,7248009,137543670
0xe09b664c2c00e55ec97aefd141c2c36891de95fc5b7dc34dad37642fe7f6bbbe,"GME / +",pons-v2-dex,gamestop-robinhood-tokenized-stock,,+,148074,below,min_cap_of_two:gt_fdv,7097563,0
0x760d38c10e2b82b39ed7b632ff2909c975563446,"FLY / WETH",uniswap-v2-robinhood,,weth,FLY,5886220,below,single_subject:gt_fdv,7011766,7011766
0xd60a5d14db690b7afad71f76b108071d7175597d,"QQQ / USDG 0.05%",uniswap-v3-robinhood,invesco-qqq-robinhood-tokenized-stock,global-dollar,invesco-qqq-robinhood-tokenized-stock,4480792,below,single_subject:cg_mcap,6924986,62575799
0xfcada2212dc41a40d8a96e92d0d3a5bc355fa6b1875ff453bb62a3793879545f,"SEXFLY / GOOGL",pons-v2-dex,,alphabet-class-a-robinhood-tokenized-stock,SEXFLY,227823,below,min_cap_of_two:gt_fdv,6501977,0
0x7a35168956f129c032ec035cc47383a605a71df0,"WETH / USDG 0.004%",alandale-cl,weth,global-dollar,,,above,both_quote,6263794,80380416
0x10cc6bd38112cac182db90b6a71d8bb5939526ba,"PONS / WETH 1%",uniswap-v3-robinhood,pons,weth,pons,434746446,above,single_subject:cg_mcap,6079586,130409852
0x54f7883914619af9105355bf83ed678bcf9f63560218ac61c9963b9503d0ba32,"WETH / USDG 0.046%",uniswap-v4-robinhood,ethereum,global-dollar,,,above,both_quote,5644793,167275856
0x46525dc119850396470f132c4a989d7192cb692139db891b5a4cdcd684c11b17,"MEME / USDG 0.297%",uniswap-v4-robinhood,a-meme-coin,global-dollar,a-meme-coin,54115531,below,single_subject:cg_mcap,5532556,304011
0x84bd4e2d8be11aeb0afc1195b38f587b61e90068548f1063fdbe448fb8cad0b6,"USDG / WETH 0.02%",uniswap-v4-robinhood,global-dollar,weth,,,above,both_quote,5519012,125985559
0x43fe16b75cabbf38f5b185d16142b02d1d9200d8f1ba17cb6cf899f562c6197f,"GOOGL / USDG 0.03%",uniswap-v4-robinhood,alphabet-class-a-robinhood-tokenized-stock,global-dollar,alphabet-class-a-robinhood-tokenized-stock,5264263,below,single_subject:cg_mcap,5456623,1792683
0xa92a3df27a00a276183ff7265fd8affa11df1fe8bb23ddfaf13f6c879a3f818b,"CASHCAT / USDG 0.269%",uniswap-v4-robinhood,cash-cat,global-dollar,cash-cat,177010878,above,single_subject:cg_mcap,5385098,156951786
0x4a6a85252a6f6b383a5f747259ee157e65ff1307,"SHRUB / WETH",uniswap-v2-robinhood,lil-shrub,weth,lil-shrub,1959938,below,single_subject:cg_mcap,5340830,134110934
0x11b42b0bdfac97074b79d6e277cb65a9879f2083,"SEXFLY / WETH",uniswap-v2-robinhood,,weth,SEXFLY,96,below,single_subject:gt_fdv,5316869,0
0xfad0b2c67dd7750f4f9392361ea1567db57b87ac015bfc519960089e73df2f15,"MARIO / NVDA",pons-v2-dex,,nvidia-robinhood-tokenized-stock,MARIO,338903,below,min_cap_of_two:gt_fdv,5256808,14085636
0x177bdbd68b066e33dec8d0d303e989127af099782eb4f55b0f5e9ed48be19d03,"CME / USDG 3.11%",uniswap-v4-robinhood,commodity-market-exchange,global-dollar,commodity-market-exchange,10117713,below,single_subject:cg_fdv,5131258,6333957
0xba2f1ed4ceb2169d538d1e614d847e83c5a55913,"gld / USDG 0.05%",uniswap-v3-robinhood,spdr-gold-shares-robinhood-token,global-dollar,spdr-gold-shares-robinhood-token,9135805,below,single_subject:cg_mcap,5060003,60848013
0x7fb39eb653999feb9f0d3b1410848911383dfc681f3585229df4aa5b560bf0ba,"HOOD / USDG 0.2%",uniswap-v4-robinhood,,global-dollar,HOOD,1477356,below,single_subject:gt_fdv,4932636,35709631
0xaae0d815ee56e4092a5e5c2911e676fea50b2d6d,"AAPL / USDG 0.05%",uniswap-v3-robinhood,apple-robinhood-tokenized-stock,global-dollar,apple-robinhood-tokenized-stock,5290712,below,single_subject:cg_mcap,4766301,44136260
0xff0aa5f0acd38204bcf7113cc8027b7269b34c675248129fff74371d7d2197b9,"CME / WETH",pons-v2-dex,commodity-market-exchange,ethereum,commodity-market-exchange,10117713,below,single_subject:cg_fdv,4751500,12226906
0x4b7c86491df95f366b31217b2950d2c5136a2f19b6879613eac73d0e69092a1a,"MEME / USDG 0.7%",uniswap-v4-robinhood,a-meme-coin,global-dollar,a-meme-coin,54115531,below,single_subject:cg_mcap,4724674,120994055
0x51b6ca77deae9f17c1d89edfb301ae50053c57a5,"PONS / WETH 1%",ramses-v3-robinhood,pons,weth,pons,434746446,above,single_subject:cg_mcap,4608419,88703168
0x21f20a5797940735e771d95a2d44c29f84de595e034abd4dc245b41bd8e0527c,"KEKIUS / WETH",pons-v2-dex,,ethereum,KEKIUS,3578,below,single_subject:gt_fdv,4597126,4599759
0xa95abefb9d970a6e653e31e9d9e616c9a244e260,"CPU / WETH",uniswap-v2-robinhood,,weth,CPU,7,below,single_subject:gt_fdv,4492097,154404
0xd29893ffac8b29ec4db2cfe0cdb3fe1377c028ff,"Index / WETH 1%",uniswap-v3-robinhood,the-index,weth,the-index,36347819,below,single_subject:cg_mcap,4453014,78087808
